video_url,transcript_summary,misinfo_label,misinfo_reason,treatment_mentioned,is_aad_approved
https://www.tiktok.com/@vt/video/7411572170414984480,"I don't see any acne or skincare advice in this transcript. This appears to be rap or hip-hop lyrics focused on relationships, perseverance, and confidence rather than skincare tips.",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@bunnyhedaya/video/7354520065053756718,"# Summary

The creator, who suffers from cystic acne on their back, is promoting Dr. Dennis Gross's new breakout solution product, which they've been using daily for two weeks and claim has improved their skin condition.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@televisionappreciation/video/7628607053002509581,"# Summary

This video is not about acne/skincare—it's a medical case study about Alan, a mechanic who ignored a large lipoma (benign fatty lump) under his armpit for 20 years, which only grew larger and began causing physical injury during his work, yet he still refused medical treatment due to fear of surgery.",not_acne_content,Video not related to acne treatment,none,na
https://www.tiktok.com/@streameruniversitynews/video/7541228298471279903,"# Summary

This video appears to be a humorous skit rather than skincare advice, featuring two people joking about removing an ingrown hair from someone's neck, with one person insisting on extracting it while the other protests and blames a ""Peruvian hair cutter."" It's comedic content rather than actual skincare guidance.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@caitasmrofficial/video/7423324054792260910,"This transcript doesn't contain clear skincare advice—it's primarily a casual, humorous interaction about popping pimples and a brief mention that the person gets pimples during their menstrual cycle. There's no substantive skincare tip or claim presented.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@aiyoushows/video/7575231506352852254,"# Summary

This video is **not about acne or skincare** — it's a medical consultation about a lipoma (benign fatty growth) that a patient named Melissa has had for three years on her shoulder/back area. A physician explains that lipomas are harmless collections of fat cells that can be surgically removed if desired.",not_acne_content,Video not related to acne treatment,none,na
https://www.tiktok.com/@noahspimples/video/7014669380222979334,"# Summary

This transcript appears to be a song or chant about resisting the urge to pop a pimple, with the creator reassuring themselves they'll be okay by not giving in to the temptation.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@dewylouie/video/7416882493107866922,"# Summary

After getting an acne facial, the creator's skin temporarily looks worse with scabbing, dry patches, and new whiteheads, but their esthetician assures them this is a normal part of the healing and ""purging"" process that will result in clear skin within about a month. Despite the soreness and flakiness, they're confident the treatment will be worth it based on their previous positive results.",no,Progress/transformation content without treatment claim,none,na
https://www.tiktok.com/@drjoe_md/video/7613579907674787102,"# Summary

A college student died after popping a pimple on her face, which led to a serious infection that hospitalized her; the video aims to explain the medical mechanism behind how this fatal outcome occurred.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@dr_ingky/video/7618950754287504661,"# Summary

The video explains that whiteheads can occur at any age and advises against popping them, instead recommending adapalene (a retinoid) as the key solution to prevent and reduce whiteheads by decreasing sebum production and promoting skin exfoliation.",no,Recommends AAD-approved treatment only,adapalene,yes
https://www.tiktok.com/@dr.farzan/video/6985120710687526146,I don't see any skincare or acne advice in this transcript. The text appears to be song lyrics rather than a TikTok skincare video. Could you provide the correct transcript?,not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@drdrayzday/video/6985281514217032966,"The video recommends three key ingredients for treating whiteheads: benzoyl peroxide (which dissolves pore buildup), salicylic acid (which penetrates oily pores), and retinoids like adapalene (which normalize skin cell turnover). The creator emphasizes that consistency is essential and results won't appear immediately.",no,Recommends AAD-approved treatment only,"salicylic acid, adapalene, benzoyl peroxide",yes
https://www.tiktok.com/@violetasglow/video/7084694658646953258,"# Summary

A licensed esthetician recommends using cleansing balms or cleansing oils (like DHC cleansing oil) to remove white bumps on the face, or alternatively, double-cleansing with your regular wash—while warning against using coconut oil at home. The key is removing dirt and buildup that causes these bumps.",yes,Promotes non-AAD treatment: coconut oil,coconut oil,no
https://www.tiktok.com/@sunnyfromsunnybread/video/7608750360936680722,"# Summary

The creator demonstrates a nighttime routine to remove sebaceous filaments using a sebum softener (like Be Plain) left on for 10 minutes, followed by a gentle massage with cleansing oil for 1-2 minutes to dissolve and remove the melted sebum from pores.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@sunnyfromsunnybread/video/7610992830516825352,"# Summary

The video advises against over-washing your face until it feels ""squeaky clean"" (which strips your skin barrier) and avoiding barrier creams at night, even if you have oily skin with whiteheads and blackheads—instead, use mild, low-pH cleansers and moisturize with barrier creams to maintain healthy skin.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@noheymi23/video/7628506637048745229,I can't summarize this as skincare advice because the transcript doesn't contain any actual skincare or acne-related content. It appears to be song lyrics unrelated to the topic you mentioned.,not_acne_content,Video not related to acne treatment,none,na
https://www.tiktok.com/@noheymi23/video/7628931684045475086,"I'd be happy to help summarize the video, but I don't see a transcript included in your message. Could you please provide the TikTok transcript that you'd like me to summarize? Once you share the text, I'll condense it into 1-2 sentences focusing on the main advice or claim about acne/skincare.",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@mikaylarob/video/7628801863760071949,"# Summary

The creator recommends a mud mask as an effective solution for blackheads and clogged pores, claiming it works quickly (under 5 minutes) to clarify skin, shrink pores, and provide an instant glow.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@elenaduquebeauty/video/7628812758598929677,"# Summary

The video clarifies that what people mistake for blackheads are actually sebaceous filaments—normal pore structures that become more visible when oil builds up—and advocates using a physical exfoliating product (Dermapeel) with enzymes and crystals to clear this buildup rather than antibacterial acne treatments that don't address the real issue.",yes,Promotes non-AAD treatment: crystals,crystals,no
https://www.tiktok.com/@aliaakamarr/video/7628767397029203207,"# Summary

The video recommends using the **Gummy So Blackhead Softener** product as a single solution to remove blackheads and sebaceous filaments from pores. The method involves applying the softener on cotton pads to the nose area for 15 minutes, which dissolves the blackheads, followed by using extraction tools to remove them, resulting in noticeably clearer and brighter skin.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@lilsamprivtiktok/video/7093981859662777646,"I don't see any acne or skincare advice in the text you provided. The quoted lines appear to be song lyrics, not a skincare video transcript. Could you share the actual skincare video transcript you'd like me to summarize?",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@drdrayzday/video/7252474997745192238,"# Summary

What appears to be a blackhead is actually a cyst filled with dead skin cells that will refill if squeezed, and the only effective treatment is seeing a dermatologist to surgically remove the sac itself. Repeatedly squeezing can rupture the cyst and cause scarring, making professional removal more difficult.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@iamcurtiswilliams/video/7589803516214971661,"# Summary

The video claims that blackheads persist because most men use ineffective surface-level products, and that **salicylic acid is essential** since it's one of the few products that penetrates deep into pores to dissolve clogged oil rather than just treating the surface. The creator emphasizes that blackheads aren't a sign of dirty skin, but rather a sign of using the wrong products.",no,Recommends AAD-approved treatment only,salicylic acid,yes
https://www.tiktok.com/@pimple.satisfy10/video/7295679727153630510,"# Summary

A patient travels to see dermatologist Dr. Lee about a dark bump on her face that she believes started as a blackhead but has recently protruded, and Dr. Lee diagnoses it as an epidermoid cyst that she plans to remove in her office. The key advice is to avoid squeezing or picking at such bumps yourself, as the patient's repeated squeezing has caused hyperpigmentation, and instead seek professional extraction from a dermatologist.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@peach_y1/video/7280546374511529262,"# Summary

This appears to be a medical/cosmetic procedure video where a dermatologist discusses treating dilated pores and performing a minor facelift-like tightening procedure on a patient's face, with the resulting scar strategically hidden near the ear.",not_acne_content,Video not related to acne treatment,none,na
https://www.tiktok.com/@linda_lopez36/video/7614995359126899999,"# Summary

A woman named Doris seeks help from Dr. Lee to remove a 55-year-old blackhead behind her ear that she's had her entire adult life, after previous at-home removal attempts caused pain and damage. Dr. Lee examines the lesion to determine the best professional treatment approach.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@drjencaudle/video/7628685279993285918,"# Summary

Dr. Sandra Lee (Dr. Pimple Popper) experienced a stroke at age 55 and is now sharing her story to educate others about the importance of managing health conditions like high blood pressure and cholesterol. She's emphasizing the critical message that self-care and preventative health measures are essential, particularly after undergoing physical therapy and starting blood thinner medication.",not_acne_content,Video not related to acne treatment,none,na
https://www.tiktok.com/@laylahollywood/video/7628751007203265806,"# Summary

Dr. Sandra Lee (Dr. Pimple Popper) suffered a stroke in November while filming, experiencing symptoms like leg pain, difficulty walking and talking, and what she initially thought was a hot flash. After recovery through intensive therapy, her symptoms have largely resolved and she's returned to work.",not_acne_content,Video not related to acne treatment,none,na
https://www.tiktok.com/@ashley11313/video/7615191261754002701,"# Summary

A patient with a fluid-filled cyst behind their ear consults Dr. Lee, who explains that while she can drain the fluid and potentially remove the cyst wall, there's a risk of recurrence and the procedure may not provide a permanent solution. The video follows the initial consultation where Dr. Lee proposes attempting drainage and possible surgical removal to finally identify what the six-year-old growth contains.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@jentre_heyyyclub/video/7628745869784861965,"# Summary

This video is not about skincare or acne treatment advice; instead, it reports that dermatologist Dr. Sandra Lee (Dr. Pimple Popper) suffered a stroke while filming an upcoming season and is currently in recovery, with part of her brain affected by the incident.",not_acne_content,Video not related to acne treatment,none,na
https://www.tiktok.com/@mamfam4/video/7543002573100371230,"# Summary

This transcript appears to be a casual, fragmented conversation where someone is experiencing acne for the first time and expressing surprise at how painful it is, while another person (Marcus) attempts to examine or discuss their skin condition—though the dialogue is too disjointed to extract clear skincare advice.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@clipssstowatch/video/7516959633576086839,"# Summary

A dermatologist examines a patient named Elizabeth who has had growths on her face for 53 years (inherited from her father) and diagnoses them as likely cylindromas, a benign skin condition that may be associated with a hereditary disorder called multiple trichoepitheliomas. The doctor notes that while the growths are numerous, they have a small base and don't pose health risks despite the patient's previous painful surgical removal attempts.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@calijoespa_/video/7628818079853628693,"I can't summarize this as a skincare/acne video transcript, as it doesn't contain any skincare advice or information. The content appears to be unrelated to skincare entirely.",not_acne_content,Video not related to acne treatment,none,na
https://www.tiktok.com/@myvdos.styl/video/7596343179574627614,"I don't see a full transcript in your message—you've only included a closing line (""Thanks for watching!""). Could you please share the actual content of the TikTok video transcript so I can summarize the main advice or claim about acne/skincare?",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@jhunecartfinds/video/7628650495434902797,"# Summary

The video claims that if your face has clogged pores, regular skincare products won't work because they sit on top of your skin rather than penetrating. The solution is to use a volcanic clay roll-on mask with glycolic acid to deep clean and exfoliate, which will unclog pores, reduce their appearance, and allow your other skincare products to actually be effective.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@dermguru/video/6875423952500460806,"# Summary

The ""purge"" is a temporary breakout that occurs when starting new active skincare products (like retinoids or AHAs/BHAs) due to increased cell turnover, but it's a positive sign that means your skin will clear up within a few weeks if you stick with it and use gentle supporting products.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@tktk_store/video/7594421123106802974,"# Summary

The creator recommends using pimple patches overnight, claiming they effectively removed their forehead breakout, and urges viewers to purchase them immediately.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@sasainseoul/video/7618220332205231381,"# Summary

The creator shares five habits they stopped to prevent breakouts, starting with eliminating cleansing oils (which can be too irritating and cause breakouts if not properly removed) in favor of gentler cleansing milk, and reducing sugar intake since excess sugar can trigger acne.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@diaryoftroubledskin/video/7410156993781992746,"I don't see a TikTok acne/skincare video transcript in your message. Instead, you've provided what appears to be the opening of an unrelated dialogue about purchasing a firearm. 

Could you please share the actual skincare video transcript you'd like me to summarize?",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@themillennialsahm_/video/6976409688401267973,"# Summary

The creator experienced severe postpartum acne but cleared it up in five days by discarding old makeup and switching their skincare routine, though they're now dealing with lingering dark marks.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@ericanic0le/video/7424235405765135647,"# Summary

This TikTok video emphasizes that acne affects mental health just as much as physical appearance, causing anxiety, social avoidance, and embarrassment that can impact daily activities and relationships. The creator encourages viewers to share their acne experiences for World Mental Health Day to highlight that many people struggle with this issue.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@drwhitneybowe/video/7294354351416528170,"# Summary

Dr. Rumi Bowe recommends that patients whose acne returns after Accutane consider spironolactone, as this pattern suggests hormonal acne, while also addressing diet and stress for comprehensive skin treatment from both inside and outside.",no,Recommends AAD-approved treatment only,"accutane, spironolactone",yes
https://www.tiktok.com/@shereeneidriss/video/7614609245606038797,"# Summary

A dermatologist explains that jawline breakouts occurring cyclically during the luteal phase (days 14-28) of the menstrual cycle are hormonal acne, which commonly develops in women's late 20s-40s. She recommends using benzoyl peroxide cleanser a few times weekly, adding azelaic acid serum to reduce inflammation, and avoiding touching or picking at the area to prevent worsening breakouts.",no,Recommends AAD-approved treatment only,"azelaic acid, benzoyl peroxide",yes
https://www.tiktok.com/@dermdoctor/video/7040236258903248133,"# Summary

Jawline and chin acne is often hormonal, particularly in women before menstruation, and can be treated with topical retinoids or by addressing the underlying hormonal imbalance through Apostrophe's board-certified dermatologists.",no,Recommends professional dermatological care,none,na
https://www.tiktok.com/@dr.mamina/video/7390919788580654366,"# Summary

For pimple emergencies, use fast-acting spot treatments containing benzoyl peroxide or sulfur (like La Roche-Posay Effaclar Duo or Vichy SOS), apply pimple patches for smaller bumps, and consider hydrocortisone cream to reduce inflammation quickly—though the creator emphasizes prevention is better than treatment and steroid creams should only be used temporarily.",no,Recommends AAD-approved treatment only,"sulfur, benzoyl peroxide",yes
https://www.tiktok.com/@dermarkologist/video/7324743714830667051,"# Summary

The creator highlights Winlevi (Clascoteron), a new topical medication that targets hormonal acne by blocking androgen receptors in the skin—offering an alternative to oral treatments like spironolactone. It's particularly effective for hormonal acne, comedones, and reducing oil production.",no,Recommends AAD-approved treatment only,"winlevi, spironolactone",yes
https://www.tiktok.com/@drdustinportela/video/7236740071653903662,"# Summary

The video showcases an acne transformation using Accutane, demonstrating how the medication effectively clears severe scarring acne on the forehead and cheeks when prescribed and monitored by a board-certified dermatologist.",no,Recommends AAD-approved treatment only,accutane,yes
https://www.tiktok.com/@penny01t/video/7506851026968923423,"I don't have enough of the transcript to summarize accurately. You've only provided the beginning fragment ""Because you know in a moment, they could all..."" 

Could you share the complete transcript? That way I can identify the main advice or claim about acne/skincare and give you a proper 1-2 sentence summary.",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@kaylahlorraine/video/7611370193998073118,"# Summary

The creator is showcasing Korean skincare methods as highly effective, highlighting their own results with visibly clear skin, minimal pores, and a bright complexion.",no,Progress/transformation content without treatment claim,none,na
https://www.tiktok.com/@alexisdimaya/video/7617179479588343070,"# Summary

The creator demonstrates that you don't need a complex skincare routine to improve acne-prone skin—they use a simple morning routine starting with gentle toner or dark spot pads instead of harsh cleansers, which helps preserve the skin's natural oils and prevent irritation. They recommend either Medi-Cube Toner Pads for most days or the gentler Abib Dark Spot Pads for sensitive or breaking-out skin.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@dr.mamina/video/7523003779344633118,"# Summary

While at-home treatments like benzoyl peroxide, sulfur products, and pimple patches can help manage severe acne cysts, seeing a dermatologist for a cortisone injection is the most effective solution, offering results in 24-48 hours. If cysts are recurring, working with a dermatologist to establish a proper skincare regimen and prescription treatments is essential for long-term control.",no,Recommends AAD-approved treatment only,"sulfur, cortisone injection, benzoyl peroxide",yes
https://www.tiktok.com/@drgreeney/video/7406320656188525854,"# Summary

True cystic acne consists of deep, blind knots beneath the skin (typically on the face, chest, and back) that leave scars, and while a good skincare routine with ingredients like benzoyl peroxide and tretinoin can improve it, Accutane is the only treatment that can permanently cure cystic acne. The creator emphasizes the importance of getting the correct diagnosis, as many people confuse regular pimples and whiteheads with true cystic acne.",no,Recommends AAD-approved treatment only,"tretinoin, accutane, benzoyl peroxide",yes
https://www.tiktok.com/@decorativeconcretetv/video/7108873940574965038,"# Summary

This transcript doesn't appear to be about acne or skincare. Instead, it's Spanish-language rap or hip-hop lyrics about partying in Tijuana, doing business, and enjoying a lifestyle—unrelated to skincare advice.",not_acne_content,Video not related to acne treatment,none,na
https://www.tiktok.com/@chuyrmz0/video/7115933761098894635,"I don't see a complete transcript provided to summarize. The text ""Si algún día me doy miedo"" (which translates to ""If one day I scare myself"") doesn't appear to be a skincare video transcript - it seems to be either incomplete or unrelated to acne/skincare content.

Could you please share the full video transcript so I can provide an accurate summary?",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@fitbylena/video/7117715357695003950,"This transcript is not about acne or skincare—it's about someone's experience doing 15 minutes of StairMaster exercise for 14 days and the physical results they achieved, such as a smaller belly, stronger quads, and a smaller back, despite the initial pain and intimidation of the machine.",not_acne_content,Video not related to acne treatment,none,na
https://www.tiktok.com/@suzyazor_hairexp/video/7112765662107372846,"I don't have a skincare-related transcript to summarize. The text you provided (""where's latrell i'm at work i'm at work"") appears to be an unrelated snippet of dialogue and doesn't contain any acne or skincare advice or claims.

Could you please share the actual skincare/acne video transcript you'd like me to summarize?",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@thoa_bui/video/7109531667706121518,"# Summary

This transcript is **not about acne or skincare**—it's about giving flea baths to kittens using Dawn dish soap as a flea treatment. The main advice is to create a soap barrier around the neck to prevent fleas from escaping to the face, then submerge the body in warm soapy water while manually removing fleas and flea dirt (flea feces).",not_acne_content,Video not related to acne treatment,none,na
https://www.tiktok.com/@colinweng/video/7109561116262485290,"This transcript doesn't contain skincare or acne advice—it appears to be a generic motivational meme about being confident or embodying a certain persona, repeated several times. It's unrelated to the stated skincare topic.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@pablobuilds/video/7118240154971671851,"I don't see a transcript provided in your message. Could you please share the actual TikTok skincare/acne video transcript you'd like me to summarize? Once you provide it, I'll be happy to condense the main advice or claim into 1-2 sentences.",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@philsmypharmacist/video/7533030476043357495,"# Summary

A pharmacist demonstrates that you can build an effective acne treatment routine using $5.75 worth of Dollar Tree products (alpha hydroxy acids, retinol, salicylic acid spot treatment, and hydrocolloid patches) that works just as well as expensive pharmacy alternatives. The key is following a two-step regimen: nighttime exfoliation and retinol application, plus morning spot treatment with salicylic acid for persistent breakouts.",no,Recommends AAD-approved treatment only,"salicylic acid, retinol",yes
https://www.tiktok.com/@philsmypharmacist/video/7625411405331696909,"# Summary

You can make an effective body acne wash at home for $2.50 using dollar store items—combining gentle baby shampoo with salicylic acid—that works just as well as expensive commercial body washes while being better for sensitive skin.",no,Recommends AAD-approved treatment only,salicylic acid,yes
https://www.tiktok.com/@daninicholls/video/7357814809766759713,I don't have the actual transcript content to summarize—you've only provided the title/outline showing a timeline of someone's chemical peel experience over 7 days. Could you share the full transcript or main points discussed in the video? That way I can give you an accurate 1-2 sentence summary of the key advice or claims.,not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@dhayanne.foster/video/7627507615748132098,"I don't have enough information to summarize this transcript. The text only contains repeated phrases (""I'm going to go back"") without any actual skincare or acne advice. Could you provide the complete transcript of the video?",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@aamnaadel/video/7591960494164970774,"# Summary

The video ranks various skincare and body care products/methods, emphasizing that antibacterial products like Hibiclens are effective for preventing acne and body odor, while warning against irritating products with fragrance and unnecessary ingredients, as well as physical exfoliation methods that damage the skin barrier.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@denverskindoc/video/7628312615495683359,"# Summary

The video showcases a 67-year-old woman's skincare routine for graceful aging, which includes LED red light therapy, warm compresses (a longtime habit since her 20s), PDRN cream, and prescription-strength tretinoin. The creator highlights PDRN cream as a trending Korean skincare ingredient that's gaining popularity in the US market.",no,Recommends AAD-approved treatment only,"tretinoin, light therapy",yes
https://www.tiktok.com/@dr.mamina/video/7254986300409777450,"# Summary

The video features a dermatologist asking their staff what sunscreen they're currently wearing, showcasing various popular sunscreen recommendations including Elta MD, La Roche-Posay, SkinBetter, Neutrogena, and Cetaphil. The main takeaway is an emphasis on the importance of daily sunscreen use as part of a skincare routine for clear skin.",no,Recommends AAD-approved treatment only,sunscreen,yes
https://www.tiktok.com/@skinbydrazi/video/6948962819601730821,"# Summary

The creator documents a severe sunburn reaction they experienced while on tretinoin (an acne medication that increases sun sensitivity) after not wearing sunscreen on a boat, showing the progression of redness and swelling over several days. The main takeaway is a cautionary example of why sunscreen is critical when using tretinoin, as the medication makes skin extremely vulnerable to sun damage.",no,Recommends AAD-approved treatment only,"tretinoin, sunscreen",yes
https://www.tiktok.com/@dermarkologist/video/7628262376638270750,"# Summary

A dermatologist explains that while harmless demodex mites live on everyone's face and can occasionally cause acne-like conditions or rosacea, the more actionable skincare advice is to wash your feet daily to prevent fungal infections like athlete's foot. Additionally, she debunks the myth that drinking more water alone can fix acne, noting that dehydration only becomes a skin problem in extreme cases.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@letlovesparrkle/video/7629022534008114462,"I don't see a skincare or acne-related transcript in your message—just the quote ""So pick me. Choose me. Love me,"" which appears to be from Grey's Anatomy rather than skincare content. Could you please share the actual TikTok transcript you'd like me to summarize?",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@okcskincareexpert/video/7628979291266551054,"I don't have a transcript to summarize. Your message only contains lyrics (""I'ma be, I'ma be...""), not an actual TikTok skincare/acne video transcript. 

Could you please share the actual video transcript you'd like me to summarize?",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@dermarkologist/video/7542592619067542814,"# Summary

The video warns that retinol can damage your skin barrier and cause burns if misused, then provides three key prevention tips: start with low frequency (1-2 times weekly), use only a pea-sized amount, and apply retinol between layers of moisturizer (the ""sandwich method"") to minimize irritation.",no,Recommends AAD-approved treatment only,retinol,yes
https://www.tiktok.com/@dermangelo/video/7246846807332998442,"# Summary

A dermatologist reviews a skincare routine, fact-checking claims about tretinoin's strength and application method—noting that while applying tretinoin on dry skin is generally recommended to reduce irritation, the creator's opinion-based presentation is commendable compared to others who state preferences as facts. The dermatologist also discusses the effectiveness of other products like snail mucin and ampules, emphasizing personal preference over marketing claims.",no,Recommends AAD-approved treatment only,tretinoin,yes
https://www.tiktok.com/@dermdoctor/video/7001553434478398725,"# Summary

The user is asking for help identifying painful acne/skin bumps that appeared after having a fever over the weekend, seeking advice on what caused them and how to treat them.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@dermangelo/video/7627855685404953887,"# Summary

A dermatologist criticizes the Tula Under Eye Balm as ineffective and overpriced at $38, claiming drugstore alternatives work better, but a respondent counters that the product's moisturizing ingredients (mineral oil, emollients) are legitimate and that personal preference doesn't make something a scam.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@dermangelo/video/7193102875461995822,"# Summary

A dermatologist reviews various skincare and beauty practices, highlighting several mistakes to avoid including touching dropper applicators to the face, dragging during shaving motions, over-plucking eyebrows, and using microneedle rollers on sensitive areas like the lips, while approving of some products like snail mucin and lip treatments.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@dermangelo/video/7621396784820129055,"# Summary

A dermatologist reacts critically to an elaborate skincare and beauty routine, emphasizing that ""more isn't necessarily better"" and pointing out several problematic practices like using excessive compression overnight, touching dropper bottles to the face, and the overall overwhelming number of products being used daily. The main advice is to simplify your routine, as using too many products doesn't improve results and can actually be counterproductive.",no,Progress/transformation content without treatment claim,none,na
https://www.tiktok.com/@dermangelo/video/7625272534128184607,"# Summary

A dermatologist explains that while dermaplaning works because it exfoliates the skin, you don't need to shave your entire face to achieve similar results—there are other effective exfoliation methods available.",no,Progress/transformation content without treatment claim,none,na
https://www.tiktok.com/@dermangelo/video/7574932309619543326,"A dermatologist critiques a viral skincare video, questioning why the person washes their face after getting covered in soot but doesn't simply shower instead, suggesting the routine is more for views than practical skincare advice.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@drdrayzday/video/7556020921081859341,"# Summary

The creator is skeptically calling out an acne/skincare routine video as fake and purely for entertainment value, expressing doubt that anyone would actually follow such an elaborate routine in real life. They're critiquing the video's engagement-bait tactics while acknowledging the editing effort behind it.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@dermangelo/video/7596096513655213342,"# Summary

A dermatologist critiques a popular TikTok skincare routine, pointing out practical issues like insufficient sunscreen application, wasteful toner pads, and questionable product application techniques that result in unnatural-looking makeup finishes. The dermatologist suggests many of these trending methods are ineffective or create unnecessary waste rather than providing genuine skincare benefits.",no,Recommends AAD-approved treatment only,sunscreen,yes
https://www.tiktok.com/@drhellenkhasten/video/7624818699479813392,"# Summary

Dr. Koston explains that acne is a medical condition driven by hormones, genetics, inflammation, and diet—not poor hygiene—so a good skincare routine alone won't cure it if these underlying factors aren't addressed. The video implies that people waste time trying ineffective topical treatments when they should be addressing the root biological causes of acne.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@doctoryoun/video/6920722252694555909,"# Summary

Hydrocolloid patches, originally designed for wound care, have become popular acne spot treatments because they create an occlusive barrier that absorbs moisture and pus from pimples, which you can see turning white as the patch works.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@drsomjiskin/video/7530308851933941014,"# Summary

Dr. Somji explains that adult acne, especially in women, is often hormonal rather than caused by poor skincare products, and topical treatments alone won't work without addressing the underlying hormonal imbalance through diet changes and potentially medications like spironolactone. He emphasizes that seeing a dermatologist specialist is necessary to properly treat hormonal acne rather than relying solely on skincare ingredients.",no,Recommends AAD-approved treatment only,spironolactone,yes
https://www.tiktok.com/@drbergofficial/video/7627240460972608798,"# Summary

The video argues that acne is not a skin disease but rather a nutritional deficiency issue, specifically zinc deficiency, and recommends avoiding Accutane in favor of supplementing with zinc and cod liver oil while eliminating refined seed oils. The creator claims that zinc is essential for vitamin A to work properly in the skin, making it the real solution to acne rather than the harsh pharmaceutical approach of Accutane.",no,Recommends AAD-approved treatment only,accutane,yes
https://www.tiktok.com/@drsomjiskin/video/7499523825797713174,"# Summary

Dr. Somji explains that male adult acne is primarily environmentally caused and requires a gentle skincare approach using chemical rather than physical exfoliants, regular cleansing after exercise, a low-glycemic diet, and potentially hormone balancing—contrary to the common misconception that men's skin needs harsh treatments.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@drbergofficial/video/7456079270704581918,"# Summary

The creator's main advice is to stop harsh scrubbing and medicated creams, which damage your skin's protective bacteria, and instead address acne from within by eliminating refined sugars, starches, and seed oils while supplementing with vitamin D3, magnesium, and zinc to regulate hormones that trigger oil production. The key claim is that acne is primarily driven by diet and hormonal imbalances rather than external dirt or topical treatments alone.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@dermguru/video/7316173435757989166,"# Summary

The video claims that combining retinol, peptides, BHAs, and moisturizer creates a comprehensive skincare routine that addresses multiple concerns: reducing fine lines and wrinkles, boosting collagen, minimizing pores, and hydrating the skin.",no,Recommends AAD-approved treatment only,retinol,yes
